key,source,target
DC/Text_DesignData_Item_Flavor_RingOfCourage_3001,"Imbued with the essence of bravery, enhancing your strength.","Просякнуті сутністю хоробрості, посилюючи вашу силу."
DC/Text_DesignData_Item_Flavor_RingOfFinesse_3001,Enhancing your ability to execute maneuvers with more ease.,Підвищує вашу здатність виконувати маневри з більшою легкістю.
DC/Text_DesignData_Item_Flavor_RingOfQuickness_3001,Subtly increases your movements to be more swift and fluid.,"Непомітно збільшує ваші рухи, роблячи їх більш швидкими та плавними."
DC/Text_DesignData_Item_Flavor_RingOfResolve_3001,Empowering you to remain resolute and focused.,Дозволяє вам залишатися рішучим і зосередженим.
DC/Text_DesignData_Item_Flavor_RingOfSurvival_3001,Adapt and thrive in various environments.,Адаптуватися та процвітати в різних умовах.
DC/Text_DesignData_Item_Flavor_RingOfVitality_3001,"Pulsing with life force, subtly enhances your vigor.","Пульсує життєвою силою, непомітно підвищує вашу енергію."
DC/Text_DesignData_Item_Flavor_RingOfWisdom_3001,Enabling the knowledge of more complex spell casting.,Дозволяє пізнати більш складні заклинання.
DC/Text_DesignData_Item_Flavor_RitualRobe_0001,"This robe, designed for the guardians of nature, is made from organic materials.","Ця мантія, створена для охоронців природи, виготовлена з органічних матеріалів."
DC/Text_DesignData_Item_Flavor_RivetedGloves_0001,"Gloves lined with the softest mink fur, reinforced leather with wrist bracing to ensure a steady grip.","Рукавички підбиті найм'якшим хутром норки, армована шкіра з фіксаторами для зап'ястя, що забезпечують надійний хват."
DC/Text_DesignData_Item_Flavor_RobeofDarkness_4001,An oracle robe crafted using enchanted materials tainted with darkness.,"Халат оракула, виготовлений з використанням зачарованих матеріалів, затьмарених темрявою."
DC/Text_DesignData_Item_Flavor_RodOfRighteousness_3001,"Designed for functionality, the silver integration in this mace subtly improves its performance against undead beings.","Срібна інтеграція в цю булаву, розроблена для функціональності, ледь помітно покращує її ефективність проти неживих істот."
